word,weight
even,-1.3286504427495416
event,0.5241344986749489
eventually,-0.13892127523608086
ever,-0.23891525329570817
every,0.5439022398817046
everyone,-0.34879588015032326
everything,-0.055840119925229824
evil,0.04408264639042023
exactly,-0.26327840087200266
exam,0.18625020281870439
example,0.08551242526096052
excellent,0.5582562581821585
except,-0.6670309084472922
exception,0.08605569319614527
excited,0.18875124135694646
exciting,0.23170486320730588
executed,-0.2879434348453403
execution,-0.3881086403402939
exist,-0.2742205445973283
existence,0.1624664325854793
expect,0.002458939442981413
expectation,-0.14152109602290658
expected,-0.07849771042287158
experience,0.5822638397568992
experienced,0.05374873825332867
explain,-0.15059329752919454
explained,-0.8265972789971815
explanation,-0.3477503225661449
extremely,-0.7377396759075012
eye,-0.48825898426244574
face,0.4031465314301717
fact,-0.024348404293588973
fails,-0.6277772553623925
fair,-0.28303976023082655
fairly,-0.23585356758254017
fall,-0.5223213595831085
family,-0.02246643703067783
fan,-0.21902689368874506
fantastic,0.33015945277883574
fantasy,-0.18031292596657214
far,0.2604087956428067
fast,-0.08149026490037177
father,0.3027611104711089
favorite,0.8186245795258749
favourite,0.19872416173418478
fear,0.5665336970166875
feel,-0.21212564285629557
feeling,0.5572311386530562
felt,0.040273459561135705
female,-0.7749150729524807
fiction,0.02651087279654024
fight,0.22686816187091294
fighting,0.17565848136509407
filled,0.14939564694889954
filler,0.4512752436006129
film,-0.12983396524240187
final,0.13412902306474214
finally,0.32512998712272617
find,0.48354129369962817
fine,-0.643512808890612
finish,-0.14580165916179844
finished,0.1186809304723439
first,0.5043248420621808
fit,0.08350960140389012
flashback,-0.43720862233211777
flaw,0.5685390477417318
fluid,-0.18959296043548587
fma,0.6065735070524969
focus,0.2625048341925902
focused,0.41316037186223853
follow,0.08577569915988108
following,0.1617947640923413
follows,0.14578904130337528
force,-0.4437806380721504
forced,-0.6804053932512222
forget,0.3373410058394187
form,0.2230023582572993
forward,0.2414817502648172
found,-0.028030787109574528
